event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,n_sym_tourists_in_window,days_since_earliest_exposure,max_severity_score,tourism_proximate,max_severity_in_window,linkage_confidence,attributed_source,age_category,immunocompromised
GHE-11363,G-0061,2019-05-18,Agasha,gastrointestinal,mild,4,1,0,background_seasonal,1,14.0,1,True,mild,0.45,tourism_possible,adult_female,False
GHE-11364,G-0061,2019-05-30,Agasha,injury,mild,5,1,0,background_seasonal,1,10.0,1,True,mild,0.49,tourism_possible,adult_female,False
GHE-11365,G-0061,2020-02-18,Agasha,respiratory,mild,4,1,0,background_seasonal,2,5.0,2,True,moderate,0.68,tourism_attributed,adult_female,False
GHE-11366,G-0061,2020-03-18,Agasha,respiratory,moderate,17,1,1,background_seasonal,2,3.0,1,True,mild,0.67,tourism_attributed,adult_female,False
GHE-11367,G-0061,2020-03-27,Agasha,respiratory,mild,5,1,0,background_seasonal,4,0.0,1,True,mild,0.87,tourism_attributed,adult_female,False
GHE-11368,G-0061,2020-08-21,Agasha,respiratory,severe,20,1,1,tourism_linked,7,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11369,G-0061,2020-10-31,Agasha,respiratory,mild,5,1,0,tourism_linked,2,7.0,1,True,mild,0.63,tourism_attributed,adult_female,False
GHE-11370,G-0061,2020-11-18,Agasha,respiratory,moderate,12,1,1,tourism_linked,3,3.0,2,True,moderate,0.82,tourism_attributed,adult_female,False
GHE-11371,G-0061,2020-12-20,Agasha,respiratory,moderate,17,1,1,tourism_linked,3,7.0,3,True,severe,0.86,tourism_attributed,adult_female,False
GHE-11372,G-0061,2021-01-13,Agasha,respiratory,moderate,15,1,1,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,adult_female,False
GHE-11373,G-0061,2021-01-30,Agasha,dermatological,moderate,11,1,0,background_seasonal,4,4.0,2,True,moderate,0.88,tourism_attributed,adult_female,False
GHE-11374,G-0061,2021-03-20,Agasha,respiratory,mild,7,1,0,background_seasonal,1,3.0,1,True,mild,0.57,tourism_attributed,adult_female,False
GHE-11375,G-0061,2021-04-28,Agasha,dermatological,mild,4,1,0,background_seasonal,6,2.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11376,G-0061,2021-05-13,Agasha,respiratory,moderate,16,1,1,background_seasonal,1,1.0,1,True,mild,0.57,tourism_attributed,adult_female,False
GHE-11377,G-0061,2021-05-31,Agasha,respiratory,mild,8,1,0,background_seasonal,1,10.0,1,True,mild,0.49,tourism_possible,adult_female,False
GHE-11378,G-0061,2021-06-26,Agasha,respiratory,moderate,17,1,0,background_seasonal,4,5.0,1,True,mild,0.83,tourism_attributed,adult_female,False
GHE-11379,G-0061,2021-09-15,Agasha,respiratory,moderate,17,1,1,tourism_linked,7,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11380,G-0061,2021-10-11,Agasha,respiratory,moderate,15,1,0,tourism_linked,7,2.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11381,G-0061,2021-11-11,Agasha,respiratory,mild,3,1,0,background_seasonal,2,5.0,1,True,mild,0.63,tourism_attributed,adult_female,False
GHE-11382,G-0061,2021-11-26,Agasha,respiratory,mild,7,1,0,background_seasonal,2,1.0,3,True,severe,0.8,tourism_attributed,adult_female,False
GHE-11383,G-0061,2021-11-30,Agasha,respiratory,mild,6,1,0,background_seasonal,1,5.0,2,True,moderate,0.58,tourism_attributed,adult_female,False
GHE-11384,G-0061,2022-02-03,Agasha,respiratory,moderate,16,1,1,tourism_linked,9,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11385,G-0061,2022-02-07,Agasha,respiratory,moderate,13,1,1,tourism_linked,7,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11386,G-0061,2022-01-29,Agasha,respiratory,mild,3,1,0,background_seasonal,9,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11387,G-0061,2022-02-08,Agasha,respiratory,mild,6,1,0,background_seasonal,8,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11388,G-0061,2022-03-24,Agasha,respiratory,severe,25,1,1,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11389,G-0061,2022-03-30,Agasha,respiratory,mild,6,1,0,background_seasonal,8,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11390,G-0061,2022-05-05,Agasha,respiratory,moderate,7,1,1,background_seasonal,2,7.0,1,True,mild,0.63,tourism_attributed,adult_female,False
GHE-11391,G-0061,2022-05-23,Agasha,respiratory,mild,7,1,0,background_seasonal,5,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11392,G-0061,2022-06-05,Agasha,gastrointestinal,mild,4,1,0,background_seasonal,2,4.0,2,True,moderate,0.68,tourism_attributed,adult_female,False
GHE-11393,G-0061,2022-08-08,Agasha,respiratory,fatal,8,0,1,tourism_linked,5,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11394,G-0061,2022-08-10,Agasha,respiratory,moderate,17,1,1,tourism_linked,6,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11395,G-0061,2022-08-13,Agasha,respiratory,moderate,15,1,0,background_seasonal,6,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11396,G-0061,2022-08-26,Agasha,respiratory,mild,8,1,0,tourism_linked,11,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11397,G-0061,2022-09-14,Agasha,respiratory,severe,16,1,1,background_seasonal,4,1.0,1,True,mild,0.87,tourism_attributed,adult_female,False
GHE-11398,G-0061,2022-09-25,Agasha,gastrointestinal,mild,3,1,0,background_seasonal,5,3.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11399,G-0061,2022-11-11,Agasha,respiratory,moderate,14,1,0,background_seasonal,4,4.0,2,True,moderate,0.88,tourism_attributed,adult_female,False
GHE-11400,G-0061,2022-12-05,Agasha,respiratory,mild,8,1,0,background_seasonal,5,3.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11401,G-0061,2022-12-27,Agasha,respiratory,mild,8,1,0,background_seasonal,2,11.0,2,True,moderate,0.6,tourism_attributed,adult_female,False
GHE-11402,G-0061,2023-01-13,Agasha,respiratory,mild,8,1,0,background_seasonal,1,11.0,1,True,mild,0.45,tourism_possible,adult_female,False
GHE-11403,G-0061,2023-02-25,Agasha,respiratory,mild,6,1,0,background_seasonal,7,0.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11404,G-0061,2023-03-09,Agasha,respiratory,mild,4,1,0,background_seasonal,3,6.0,1,True,mild,0.73,tourism_attributed,adult_female,False
GHE-11405,G-0061,2023-03-25,Agasha,respiratory,mild,5,1,0,background_seasonal,7,1.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11406,G-0061,2023-03-23,Agasha,respiratory,mild,4,1,0,background_seasonal,6,2.0,2,True,moderate,1.0,tourism_attributed,adult_female,False
GHE-11407,G-0061,2023-04-27,Agasha,respiratory,moderate,10,1,0,background_seasonal,1,6.0,1,True,mild,0.53,tourism_attributed,adult_female,False
GHE-11408,G-0061,2023-05-04,Agasha,respiratory,moderate,9,1,0,background_seasonal,2,1.0,2,True,moderate,0.72,tourism_attributed,adult_female,False
GHE-11409,G-0061,2023-08-08,Agasha,respiratory,mild,7,1,0,background_seasonal,4,0.0,1,True,mild,0.87,tourism_attributed,adult_female,False
GHE-11410,G-0061,2023-09-05,Agasha,respiratory,mild,7,1,0,tourism_linked,4,7.0,2,True,moderate,0.88,tourism_attributed,adult_female,False
GHE-11411,G-0061,2023-09-02,Agasha,respiratory,moderate,8,1,1,background_seasonal,6,4.0,2,True,moderate,0.98,tourism_attributed,adult_female,False
GHE-11412,G-0061,2023-10-02,Agasha,respiratory,mild,5,1,0,background_seasonal,2,6.0,2,True,moderate,0.68,tourism_attributed,adult_female,False
GHE-11413,G-0061,2023-10-24,Agasha,gastrointestinal,severe,32,1,1,background_seasonal,1,5.0,1,True,mild,0.53,tourism_attributed,adult_female,False
GHE-11414,G-0061,2023-11-27,Agasha,respiratory,mild,4,1,0,background_seasonal,3,3.0,1,True,mild,0.77,tourism_attributed,adult_female,False
GHE-11415,G-0061,2023-12-20,Agasha,other,moderate,8,1,1,background_seasonal,3,7.0,2,True,moderate,0.78,tourism_attributed,adult_female,False
GHE-11416,G-0062,2015-02-09,Agasha,respiratory,moderate,17,1,1,background_seasonal,7,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11417,G-0062,2015-03-08,Agasha,respiratory,mild,6,1,0,background_seasonal,2,0.0,1,True,mild,0.67,tourism_attributed,subadult,False
GHE-11418,G-0062,2015-04-09,Agasha,dermatological,severe,20,1,0,background_seasonal,6,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11419,G-0062,2015-04-11,Agasha,respiratory,severe,34,1,0,background_seasonal,5,3.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11420,G-0062,2015-05-01,Agasha,respiratory,mild,4,1,0,background_seasonal,3,3.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11421,G-0062,2015-06-12,Agasha,respiratory,severe,33,1,1,background_seasonal,2,2.0,2,True,moderate,0.72,tourism_attributed,subadult,False
GHE-11422,G-0062,2015-08-14,Agasha,respiratory,mild,3,1,0,tourism_linked,4,3.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-11423,G-0062,2015-09-24,Agasha,respiratory,mild,3,1,0,background_seasonal,5,6.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-11424,G-0062,2015-09-25,Agasha,gastrointestinal,mild,7,1,0,background_seasonal,5,7.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-11425,G-0062,2015-11-04,Agasha,respiratory,mild,5,1,0,tourism_linked,4,2.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-11426,G-0062,2015-11-06,Agasha,respiratory,mild,5,1,0,background_seasonal,3,4.0,3,True,severe,0.86,tourism_attributed,subadult,False
GHE-11427,G-0062,2016-01-12,Agasha,respiratory,severe,15,1,1,background_seasonal,3,4.0,2,True,moderate,0.78,tourism_attributed,subadult,False
GHE-11428,G-0062,2016-01-23,Agasha,respiratory,mild,8,1,0,background_seasonal,3,3.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11429,G-0062,2016-03-27,Agasha,other,moderate,13,1,1,background_seasonal,2,1.0,1,True,mild,0.67,tourism_attributed,subadult,False
GHE-11430,G-0062,2016-04-13,Agasha,respiratory,mild,7,1,0,background_seasonal,3,2.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11431,G-0062,2016-05-01,Agasha,respiratory,moderate,12,1,1,background_seasonal,2,9.0,1,True,mild,0.59,tourism_attributed,subadult,False
GHE-11432,G-0062,2016-06-11,Agasha,respiratory,mild,8,1,0,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11433,G-0062,2016-06-15,Agasha,injury,moderate,13,1,1,background_seasonal,6,4.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-11434,G-0062,2016-08-26,Agasha,respiratory,mild,6,1,0,tourism_linked,5,5.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-11435,G-0062,2016-09-05,Agasha,respiratory,mild,3,1,0,tourism_linked,8,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11436,G-0062,2016-09-17,Agasha,respiratory,moderate,13,1,1,background_seasonal,6,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11437,G-0062,2016-10-17,Agasha,respiratory,mild,5,1,0,background_seasonal,2,9.0,1,True,mild,0.59,tourism_attributed,subadult,False
GHE-11438,G-0062,2016-12-13,Agasha,dermatological,mild,8,1,0,background_seasonal,5,5.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-11439,G-0062,2016-12-29,Agasha,gastrointestinal,moderate,10,1,1,background_seasonal,2,6.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-11440,G-0062,2017-02-28,Agasha,respiratory,moderate,11,1,1,background_seasonal,4,1.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-11441,G-0062,2017-03-19,Agasha,other,mild,8,1,0,background_seasonal,5,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11442,G-0062,2017-03-24,Agasha,respiratory,fatal,16,0,0,tourism_linked,6,3.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11444,G-0062,2017-04-10,Agasha,dermatological,mild,7,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,subadult,False
GHE-11445,G-0062,2017-04-15,Agasha,respiratory,mild,3,1,0,background_seasonal,1,3.0,1,True,mild,0.57,tourism_attributed,subadult,False
GHE-11446,G-0062,2017-05-19,Agasha,respiratory,moderate,7,1,1,background_seasonal,3,2.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11447,G-0062,2017-06-20,Agasha,gastrointestinal,mild,7,1,0,background_seasonal,6,2.0,1,True,mild,0.97,tourism_attributed,subadult,False
GHE-11448,G-0062,2017-07-10,Agasha,respiratory,mild,4,1,0,tourism_linked,6,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11449,G-0062,2017-08-08,Agasha,gastrointestinal,severe,35,1,1,background_seasonal,8,0.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-11450,G-0062,2017-10-17,Agasha,respiratory,mild,5,1,0,tourism_linked,3,0.0,1,True,mild,0.77,tourism_attributed,subadult,False
GHE-11451,G-0062,2017-10-10,Agasha,gastrointestinal,mild,7,1,0,background_seasonal,5,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11452,G-0062,2017-10-26,Agasha,gastrointestinal,mild,4,1,0,background_seasonal,7,3.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11453,G-0062,2017-11-02,Agasha,respiratory,mild,5,1,0,background_seasonal,7,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11454,G-0062,2017-12-08,Agasha,respiratory,mild,3,1,0,tourism_linked,5,2.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11455,G-0062,2018-01-22,Agasha,respiratory,moderate,9,1,1,background_seasonal,2,5.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-11456,G-0062,2018-03-04,Agasha,respiratory,severe,24,1,0,tourism_linked,5,5.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-11457,G-0062,2018-04-07,Agasha,respiratory,moderate,16,1,1,tourism_linked,3,3.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11458,G-0062,2018-03-30,Agasha,respiratory,mild,3,1,0,background_seasonal,4,2.0,1,True,mild,0.87,tourism_attributed,subadult,False
GHE-11459,G-0062,2018-04-25,Agasha,respiratory,mild,6,1,0,background_seasonal,2,0.0,1,True,mild,0.67,tourism_attributed,subadult,False
GHE-11460,G-0062,2018-04-27,Agasha,respiratory,mild,8,1,0,background_seasonal,2,2.0,1,True,mild,0.67,tourism_attributed,subadult,False
GHE-11461,G-0062,2018-05-27,Agasha,respiratory,mild,4,1,0,background_seasonal,2,5.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-11462,G-0062,2018-06-03,Agasha,respiratory,mild,8,1,0,background_seasonal,4,1.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-11463,G-0062,2018-06-17,Agasha,respiratory,mild,5,1,0,background_seasonal,1,4.0,1,True,mild,0.53,tourism_attributed,subadult,False
GHE-11464,G-0062,2018-08-22,Agasha,respiratory,moderate,9,1,1,tourism_linked,7,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11465,G-0062,2018-09-16,Agasha,respiratory,mild,3,1,0,tourism_linked,4,5.0,2,True,moderate,0.88,tourism_attributed,subadult,False
GHE-11466,G-0062,2018-10-10,Agasha,respiratory,moderate,12,1,1,background_seasonal,5,0.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-11467,G-0062,2018-10-19,Agasha,respiratory,mild,5,1,0,background_seasonal,4,3.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-11468,G-0062,2018-12-24,Agasha,dermatological,mild,8,1,0,background_seasonal,5,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11469,G-0062,2019-02-06,Agasha,respiratory,moderate,18,1,1,background_seasonal,6,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11470,G-0062,2019-03-14,Agasha,respiratory,mild,6,1,0,background_seasonal,2,11.0,1,True,mild,0.55,tourism_attributed,subadult,False
GHE-11471,G-0062,2019-03-22,Agasha,respiratory,mild,6,1,0,background_seasonal,1,4.0,1,True,mild,0.53,tourism_attributed,subadult,False
GHE-11472,G-0062,2019-04-16,Agasha,respiratory,mild,8,1,0,background_seasonal,5,1.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11473,G-0062,2019-05-07,Agasha,gastrointestinal,moderate,17,1,1,background_seasonal,3,3.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11474,G-0062,2019-05-21,Agasha,respiratory,mild,6,1,0,background_seasonal,1,1.0,1,True,mild,0.57,tourism_attributed,subadult,False
GHE-11475,G-0062,2019-06-04,Agasha,respiratory,mild,7,1,0,background_seasonal,1,0.0,1,True,mild,0.57,tourism_attributed,subadult,False
GHE-11476,G-0062,2019-08-06,Agasha,respiratory,moderate,10,1,0,background_seasonal,6,1.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-11477,G-0062,2019-09-13,Agasha,respiratory,mild,4,1,0,tourism_linked,5,3.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11478,G-0062,2019-10-02,Agasha,respiratory,mild,7,1,0,background_seasonal,3,1.0,1,True,mild,0.77,tourism_attributed,subadult,False
GHE-11479,G-0062,2019-11-19,Agasha,respiratory,mild,3,1,0,background_seasonal,1,3.0,1,True,mild,0.57,tourism_attributed,subadult,False
GHE-11480,G-0062,2019-11-24,Agasha,respiratory,mild,3,1,0,background_seasonal,2,0.0,2,True,moderate,0.72,tourism_attributed,subadult,False
GHE-11481,G-0062,2019-12-30,Agasha,respiratory,moderate,14,1,1,tourism_linked,7,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11482,G-0062,2020-01-12,Agasha,respiratory,mild,5,1,0,background_seasonal,4,1.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-11483,G-0062,2020-01-18,Agasha,respiratory,mild,6,1,0,background_seasonal,5,2.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11484,G-0062,2020-03-04,Agasha,other,moderate,10,1,1,background_seasonal,4,4.0,1,True,mild,0.83,tourism_attributed,subadult,False
GHE-11485,G-0062,2020-03-09,Agasha,respiratory,mild,5,1,0,background_seasonal,4,4.0,1,True,mild,0.83,tourism_attributed,subadult,False
GHE-11486,G-0062,2020-04-04,Agasha,respiratory,mild,6,1,0,background_seasonal,3,8.0,1,True,mild,0.69,tourism_attributed,subadult,False
GHE-11487,G-0062,2020-04-22,Agasha,respiratory,fatal,5,0,1,background_seasonal,0,,0,False,none,0.0,non_tourism,subadult,False
GHE-11488,G-0062,2020-05-03,Agasha,respiratory,mild,7,1,0,tourism_linked,5,5.0,3,True,severe,1.0,tourism_attributed,subadult,False
GHE-11489,G-0062,2020-05-23,Agasha,gastrointestinal,mild,4,1,0,background_seasonal,3,3.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11490,G-0062,2020-05-29,Agasha,respiratory,severe,33,1,1,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11491,G-0062,2020-06-21,Agasha,respiratory,moderate,12,1,0,tourism_linked,8,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11492,G-0062,2020-08-08,Agasha,dermatological,mild,5,1,0,background_seasonal,7,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11493,G-0062,2020-10-18,Agasha,respiratory,moderate,17,1,1,background_seasonal,3,7.0,2,True,moderate,0.78,tourism_attributed,subadult,False
GHE-11494,G-0062,2021-02-02,Agasha,other,mild,5,1,0,background_seasonal,3,7.0,2,True,moderate,0.78,tourism_attributed,subadult,False
GHE-11495,G-0062,2021-02-06,Agasha,respiratory,fatal,11,0,1,background_seasonal,1,11.0,1,True,mild,0.45,tourism_possible,subadult,False
GHE-11496,G-0062,2021-03-05,Agasha,other,mild,8,1,0,background_seasonal,5,4.0,2,True,moderate,0.98,tourism_attributed,subadult,False
GHE-11497,G-0062,2021-04-18,Agasha,respiratory,fatal,21,0,1,tourism_linked,6,2.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11498,G-0062,2021-05-12,Agasha,respiratory,mild,5,1,0,background_seasonal,1,0.0,1,True,mild,0.57,tourism_attributed,subadult,False
GHE-11499,G-0062,2021-05-15,Agasha,respiratory,mild,8,1,0,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,subadult,False
GHE-11500,G-0062,2021-05-24,Agasha,respiratory,moderate,8,1,1,tourism_linked,4,3.0,2,True,moderate,0.92,tourism_attributed,subadult,False
GHE-11501,G-0062,2021-06-17,Agasha,respiratory,severe,30,1,0,tourism_linked,2,11.0,2,True,moderate,0.6,tourism_attributed,subadult,False
GHE-11502,G-0062,2021-07-22,Agasha,respiratory,moderate,10,1,1,background_seasonal,10,2.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11503,G-0062,2021-09-07,Agasha,respiratory,severe,27,1,1,background_seasonal,9,0.0,2,True,moderate,1.0,tourism_attributed,subadult,False
GHE-11504,G-0062,2021-09-22,Agasha,respiratory,severe,27,1,1,background_seasonal,2,7.0,2,True,moderate,0.68,tourism_attributed,subadult,False
GHE-11505,G-0062,2021-09-28,Agasha,injury,fatal,19,0,0,background_seasonal,2,5.0,2,True,moderate,0.68,tourism_attributed,subadult,False
