event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit,name,sex,age_years,age_category,immunocompromised,status,altitude_m,year,month,quarter,season,rainfall_mm,temp_mean_c,humidity_pct,is_respiratory,is_severe,is_fatal
GHE-11700,G-0064,2016-10-28,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2016,10,4,wet_short,7.81,11.0,72.3,1,0,0
GHE-11699,G-0064,2016-10-20,Agasha,respiratory,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2016,10,4,wet_short,18.32,9.4,71.1,1,0,0
GHE-11698,G-0064,2016-07-07,Agasha,respiratory,mild,6,True,False,tourism_linked,2016-06-30,Iyambere,M,7,juvenile,False,alive,3100,2016,7,3,dry_long,1.4,15.4,54.0,1,0,0
GHE-11731,G-0064,2018-04-07,Agasha,respiratory,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,4,2,wet_long,52.0,10.2,79.4,1,0,0
GHE-11730,G-0064,2018-04-05,Agasha,respiratory,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,4,2,wet_long,36.04,11.9,78.8,1,0,0
GHE-11729,G-0064,2018-03-08,Agasha,respiratory,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,3,1,wet_long,0.29,12.8,74.8,1,0,0
GHE-11727,G-0064,2018-01-02,Agasha,respiratory,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,1,1,dry_short,8.48,14.2,64.8,1,0,0
GHE-11726,G-0064,2017-12-16,Agasha,dermatological,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2017,12,4,dry_short,1.18,15.2,62.9,0,0,0
GHE-11725,G-0064,2017-12-18,Agasha,respiratory,mild,4,True,False,tourism_linked,2017-12-10,Iyambere,M,7,juvenile,False,alive,3100,2017,12,4,dry_short,2.29,14.3,80.2,1,0,0
GHE-11723,G-0064,2017-11-22,Agasha,respiratory,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2017,11,4,wet_short,8.75,9.9,81.8,1,0,0
GHE-11722,G-0064,2017-10-27,Agasha,respiratory,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2017,10,4,wet_short,6.9,10.5,75.1,1,0,0
GHE-11721,G-0064,2017-10-25,Agasha,respiratory,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2017,10,4,wet_short,1.72,12.2,61.6,1,0,0
GHE-11719,G-0064,2017-10-04,Agasha,gastrointestinal,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2017,10,4,wet_short,6.05,9.6,77.6,0,0,0
GHE-11718,G-0064,2017-08-26,Agasha,respiratory,mild,5,True,False,tourism_linked,2017-08-12,Iyambere,M,7,juvenile,False,alive,3100,2017,8,3,dry_long,1.35,13.2,52.4,1,0,0
GHE-11750,G-0064,2018-12-24,Agasha,respiratory,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,12,4,dry_short,0.22,14.0,64.6,1,0,0
GHE-11749,G-0064,2018-11-23,Agasha,respiratory,mild,6,True,False,tourism_linked,2018-11-19,Iyambere,M,7,juvenile,False,alive,3100,2018,11,4,wet_short,1.03,10.2,73.4,1,0,0
GHE-11748,G-0064,2018-11-04,Agasha,gastrointestinal,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,11,4,wet_short,10.48,11.7,75.1,0,0,0
GHE-11747,G-0064,2018-10-29,Agasha,dermatological,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,10,4,wet_short,7.14,11.1,78.9,0,0,0
GHE-11742,G-0064,2018-09-07,Agasha,respiratory,mild,3,True,False,tourism_linked,2018-08-27,Iyambere,M,7,juvenile,False,alive,3100,2018,9,3,dry_long,2.67,13.1,57.2,1,0,0
GHE-11741,G-0064,2018-09-02,Agasha,respiratory,mild,8,True,False,tourism_linked,2018-08-22,Iyambere,M,7,juvenile,False,alive,3100,2018,9,3,dry_long,0.32,14.0,65.4,1,0,0
GHE-11740,G-0064,2018-08-03,Agasha,respiratory,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,8,3,dry_long,0.14,13.1,53.5,1,0,0
GHE-11738,G-0064,2018-07-12,Agasha,respiratory,mild,7,True,False,tourism_linked,2018-07-10,Iyambere,M,7,juvenile,False,alive,3100,2018,7,3,dry_long,1.1,13.7,59.5,1,0,0
GHE-11737,G-0064,2018-06-04,Agasha,respiratory,mild,7,True,False,tourism_linked,2018-06-02,Iyambere,M,7,juvenile,False,alive,3100,2018,6,2,dry_long,0.24,13.2,72.5,1,0,0
GHE-11735,G-0064,2018-05-20,Agasha,respiratory,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,5,2,wet_long,7.13,10.1,65.0,1,0,0
GHE-11734,G-0064,2018-04-28,Agasha,respiratory,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,4,2,wet_long,10.4,11.2,87.4,1,0,0
GHE-11733,G-0064,2018-04-25,Agasha,gastrointestinal,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2018,4,2,wet_long,6.3,10.5,81.4,0,0,0
GHE-11768,G-0064,2019-12-19,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,12,4,dry_short,0.37,12.4,80.4,1,0,0
GHE-11767,G-0064,2019-12-08,Agasha,gastrointestinal,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,12,4,dry_short,1.67,12.9,69.5,0,0,0
GHE-11765,G-0064,2019-08-15,Agasha,respiratory,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,8,3,dry_long,0.07,14.1,55.5,1,0,0
GHE-11764,G-0064,2019-06-22,Agasha,respiratory,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,6,2,dry_long,0.61,15.2,50.7,1,0,0
GHE-11763,G-0064,2019-06-18,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,6,2,dry_long,0.78,13.9,66.9,1,0,0
GHE-11762,G-0064,2019-06-12,Agasha,respiratory,mild,3,True,False,tourism_linked,2019-06-06,Iyambere,M,7,juvenile,False,alive,3100,2019,6,2,dry_long,0.2,13.5,56.1,1,0,0
GHE-11761,G-0064,2019-05-09,Agasha,other,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,5,2,wet_long,20.4,10.2,74.6,0,0,0
GHE-11760,G-0064,2019-05-06,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,5,2,wet_long,12.56,10.6,83.4,1,0,0
GHE-11755,G-0064,2019-04-09,Agasha,respiratory,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,4,2,wet_long,13.93,11.1,85.6,1,0,0
GHE-11754,G-0064,2019-03-18,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,3,1,wet_long,25.17,9.8,96.9,1,0,0
GHE-11753,G-0064,2019-03-07,Agasha,respiratory,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2019,3,1,wet_long,14.99,10.7,76.4,1,0,0
GHE-11789,G-0064,2020-10-08,Agasha,respiratory,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2020,10,4,wet_short,1.18,11.8,86.7,1,0,0
GHE-11788,G-0064,2020-10-10,Agasha,respiratory,mild,7,True,False,tourism_linked,2020-09-29,Iyambere,M,7,juvenile,False,alive,3100,2020,10,4,wet_short,4.77,12.8,75.2,1,0,0
GHE-11787,G-0064,2020-09-02,Agasha,respiratory,mild,6,True,False,tourism_linked,2020-08-22,Iyambere,M,7,juvenile,False,alive,3100,2020,9,3,dry_long,0.71,14.6,62.6,1,0,0
GHE-11785,G-0064,2020-07-08,Agasha,respiratory,mild,5,True,False,tourism_linked,2020-06-27,Iyambere,M,7,juvenile,False,alive,3100,2020,7,3,dry_long,1.71,14.2,54.2,1,0,0
GHE-11784,G-0064,2020-05-29,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2020,5,2,wet_long,4.73,10.9,77.2,1,0,0
GHE-11781,G-0064,2020-05-08,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2020,5,2,wet_long,55.91,10.2,84.7,1,0,0
GHE-11776,G-0064,2020-04-03,Agasha,respiratory,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2020,4,2,wet_long,8.97,9.4,75.0,1,0,0
GHE-11775,G-0064,2020-03-21,Agasha,gastrointestinal,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2020,3,1,wet_long,4.34,10.9,88.3,0,0,0
GHE-11772,G-0064,2020-01-28,Agasha,respiratory,mild,6,True,False,tourism_linked,2020-01-22,Iyambere,M,7,juvenile,False,alive,3100,2020,1,1,dry_short,2.02,12.8,65.1,1,0,0
GHE-11807,G-0064,2021-04-24,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,4,2,wet_long,4.93,10.2,84.0,1,0,0
GHE-11806,G-0064,2021-04-12,Agasha,other,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,4,2,wet_long,10.19,11.9,85.4,0,0,0
GHE-11805,G-0064,2021-04-08,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,4,2,wet_long,40.94,9.9,88.5,1,0,0
GHE-11804,G-0064,2021-03-28,Agasha,respiratory,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,3,1,wet_long,22.39,9.5,84.0,1,0,0
GHE-11799,G-0064,2021-03-04,Agasha,respiratory,mild,4,True,False,tourism_linked,2021-02-20,Iyambere,M,7,juvenile,False,alive,3100,2021,3,1,wet_long,2.55,9.9,85.4,1,0,0
GHE-11798,G-0064,2021-02-06,Agasha,gastrointestinal,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,2,1,dry_short,1.76,13.8,68.4,0,0,0
GHE-11797,G-0064,2021-01-24,Agasha,gastrointestinal,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,1,1,dry_short,4.87,13.3,72.9,0,0,0
GHE-11796,G-0064,2021-01-20,Agasha,respiratory,mild,5,True,False,tourism_linked,2021-01-15,Iyambere,M,7,juvenile,False,alive,3100,2021,1,1,dry_short,3.99,13.9,67.2,1,0,0
GHE-11791,G-0064,2020-10-19,Agasha,other,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2020,10,4,wet_short,1.47,12.2,80.1,0,0,0
GHE-11790,G-0064,2020-10-17,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2020,10,4,wet_short,1.5,12.3,84.3,1,0,0
GHE-11809,G-0064,2021-05-19,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,5,2,wet_long,3.79,10.7,84.3,1,0,0
GHE-02144,G-0018,2021-01-07,Susa,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2021,1,1,dry_short,3.19,13.4,59.7,1,0,0
GHE-02142,G-0018,2021-01-10,Susa,respiratory,mild,4,True,False,tourism_linked,2020-12-29,Giraneza,M,6,juvenile,False,alive,3200,2021,1,1,dry_short,5.14,13.4,51.2,1,0,0
GHE-02141,G-0018,2020-12-21,Susa,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,12,4,dry_short,3.23,13.8,64.8,1,0,0
GHE-02139,G-0018,2020-12-18,Susa,respiratory,mild,3,True,False,tourism_linked,2020-12-04,Giraneza,M,6,juvenile,False,alive,3200,2020,12,4,dry_short,2.99,14.3,63.0,1,0,0
GHE-02138,G-0018,2020-12-04,Susa,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,12,4,dry_short,3.39,14.1,54.3,1,0,0
GHE-02137,G-0018,2020-11-06,Susa,dermatological,mild,5,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,11,4,wet_short,1.56,12.0,70.9,0,0,0
GHE-02136,G-0018,2020-10-18,Susa,respiratory,mild,7,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,10,4,wet_short,3.71,11.2,82.0,1,0,0
GHE-02135,G-0018,2020-09-11,Susa,respiratory,mild,4,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,9,3,dry_long,0.63,12.4,56.6,1,0,0
GHE-02134,G-0018,2020-09-04,Susa,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,9,3,dry_long,0.26,12.9,58.2,1,0,0
GHE-02133,G-0018,2020-08-18,Susa,respiratory,mild,8,True,False,tourism_linked,2020-08-05,Giraneza,M,6,juvenile,False,alive,3200,2020,8,3,dry_long,1.47,14.0,59.0,1,0,0
GHE-02130,G-0018,2020-07-28,Susa,respiratory,mild,7,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,7,3,dry_long,0.93,13.7,63.8,1,0,0
GHE-11829,G-0064,2022-04-05,Agasha,respiratory,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,4,2,wet_long,3.04,10.4,93.6,1,0,0
GHE-11827,G-0064,2022-03-16,Agasha,other,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,3,1,wet_long,9.05,12.1,67.2,0,0,0
GHE-11826,G-0064,2022-03-07,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,3,1,wet_long,6.43,10.7,83.8,1,0,0
GHE-11825,G-0064,2022-03-02,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,3,1,wet_long,18.72,9.7,84.0,1,0,0
GHE-11824,G-0064,2022-02-22,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,2,1,dry_short,4.08,11.6,69.7,1,0,0
GHE-11823,G-0064,2022-02-11,Agasha,respiratory,mild,7,True,False,tourism_linked,2022-01-29,Iyambere,M,7,juvenile,False,alive,3100,2022,2,1,dry_short,4.26,13.4,67.5,1,0,0
GHE-11821,G-0064,2022-01-26,Agasha,gastrointestinal,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,1,1,dry_short,1.84,12.3,54.8,0,0,0
GHE-11818,G-0064,2021-10-29,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,10,4,wet_short,3.41,10.0,71.5,1,0,0
GHE-11817,G-0064,2021-10-07,Agasha,respiratory,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,10,4,wet_short,14.61,9.3,75.1,1,0,0
GHE-11815,G-0064,2021-09-15,Agasha,dermatological,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,9,3,dry_long,2.1,13.8,63.5,0,0,0
GHE-11814,G-0064,2021-07-19,Agasha,respiratory,mild,5,True,False,tourism_linked,2021-07-16,Iyambere,M,7,juvenile,False,alive,3100,2021,7,3,dry_long,1.14,13.2,62.1,1,0,0
GHE-11813,G-0064,2021-06-30,Agasha,other,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,6,2,dry_long,1.2,14.4,50.7,0,0,0
GHE-11811,G-0064,2021-05-27,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2021,5,2,wet_long,9.14,10.0,81.1,1,0,0
GHE-11845,G-0064,2023-05-08,Agasha,gastrointestinal,mild,5,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,5,2,wet_long,33.41,10.7,82.3,0,0,0
GHE-11843,G-0064,2023-03-16,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,3,1,wet_long,3.14,9.5,90.9,1,0,0
GHE-11842,G-0064,2023-02-23,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,2,1,dry_short,17.07,10.6,56.4,1,0,0
GHE-11841,G-0064,2022-12-10,Agasha,respiratory,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,12,4,dry_short,2.25,11.9,59.9,1,0,0
GHE-11840,G-0064,2022-12-08,Agasha,respiratory,mild,5,True,False,tourism_linked,2022-12-01,Iyambere,M,7,juvenile,False,alive,3100,2022,12,4,dry_short,0.65,13.0,61.7,1,0,0
GHE-11838,G-0064,2022-12-07,Agasha,respiratory,mild,3,True,False,tourism_linked,2022-11-27,Iyambere,M,7,juvenile,False,alive,3100,2022,12,4,dry_short,0.72,11.5,61.7,1,0,0
GHE-11837,G-0064,2022-11-24,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,11,4,wet_short,2.91,10.6,87.7,1,0,0
GHE-11836,G-0064,2022-10-06,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,10,4,wet_short,6.12,12.0,78.6,1,0,0
GHE-11834,G-0064,2022-09-05,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,9,3,dry_long,0.87,14.0,66.1,1,0,0
GHE-11832,G-0064,2022-07-02,Agasha,respiratory,mild,7,True,False,tourism_linked,2022-06-28,Iyambere,M,7,juvenile,False,alive,3100,2022,7,3,dry_long,1.39,11.0,52.9,1,0,0
GHE-11831,G-0064,2022-05-10,Agasha,respiratory,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,5,2,wet_long,16.62,11.5,80.2,1,0,0
GHE-11830,G-0064,2022-04-18,Agasha,respiratory,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2022,4,2,wet_long,3.44,11.3,69.4,1,0,0
GHE-11863,G-0065,2015-12-01,Agasha,respiratory,mild,5,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2015,12,4,dry_short,10.63,12.8,64.9,1,0,0
GHE-11862,G-0065,2015-11-22,Agasha,respiratory,mild,3,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2015,11,4,wet_short,5.76,11.1,72.4,1,0,0
GHE-11861,G-0065,2015-09-20,Agasha,respiratory,mild,3,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2015,9,3,dry_long,0.85,14.4,55.0,1,0,0
GHE-11860,G-0065,2015-09-21,Agasha,respiratory,mild,6,True,False,tourism_linked,2015-09-11,Akagera,M,6,juvenile,False,alive,3100,2015,9,3,dry_long,0.67,15.0,48.6,1,0,0
GHE-11858,G-0065,2015-01-30,Agasha,respiratory,mild,6,True,False,tourism_linked,2015-01-26,Akagera,M,6,juvenile,False,alive,3100,2015,1,1,dry_short,1.74,11.9,71.6,1,0,0
GHE-11854,G-0064,2023-10-17,Agasha,gastrointestinal,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,10,4,wet_short,3.16,11.4,69.3,0,0,0
GHE-11853,G-0064,2023-08-08,Agasha,respiratory,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,8,3,dry_long,0.05,14.0,52.9,1,0,0
GHE-11852,G-0064,2023-06-29,Agasha,dermatological,mild,4,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,6,2,dry_long,0.93,14.2,59.4,0,0,0
GHE-11851,G-0064,2023-06-10,Agasha,gastrointestinal,mild,7,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,6,2,dry_long,8.36,13.7,61.5,0,0,0
GHE-11850,G-0064,2023-06-04,Agasha,respiratory,mild,3,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,6,2,dry_long,2.44,12.0,58.6,1,0,0
GHE-11848,G-0064,2023-05-21,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,5,2,wet_long,6.08,7.6,84.3,1,0,0
GHE-11847,G-0064,2023-05-20,Agasha,respiratory,mild,8,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,5,2,wet_long,4.97,7.9,76.8,1,0,0
GHE-11846,G-0064,2023-05-17,Agasha,respiratory,mild,6,True,False,background_seasonal,,Iyambere,M,7,juvenile,False,alive,3100,2023,5,2,wet_long,20.36,10.3,85.2,1,0,0
GHE-11882,G-0065,2016-11-12,Agasha,dermatological,mild,7,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,11,4,wet_short,3.61,10.9,77.4,0,0,0
GHE-11879,G-0065,2016-10-22,Agasha,respiratory,mild,8,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,10,4,wet_short,5.87,12.2,79.3,1,0,0
GHE-11871,G-0065,2016-04-13,Agasha,respiratory,mild,8,True,False,tourism_linked,2016-04-07,Akagera,M,6,juvenile,False,alive,3100,2016,4,2,wet_long,0.76,10.8,71.5,1,0,0
GHE-11870,G-0065,2016-03-24,Agasha,respiratory,mild,6,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,3,1,wet_long,18.37,11.0,90.5,1,0,0
GHE-11869,G-0065,2016-02-22,Agasha,respiratory,mild,6,True,False,tourism_linked,2016-02-19,Akagera,M,6,juvenile,False,alive,3100,2016,2,1,dry_short,2.7,13.2,59.3,1,0,0
GHE-11868,G-0065,2016-02-18,Agasha,respiratory,mild,6,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,2,1,dry_short,9.29,12.1,56.4,1,0,0
GHE-11867,G-0065,2016-02-17,Agasha,respiratory,mild,5,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,2,1,dry_short,3.27,11.4,50.8,1,0,0
GHE-11865,G-0065,2016-01-13,Agasha,respiratory,mild,6,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,1,1,dry_short,13.75,13.5,67.9,1,0,0
GHE-11864,G-0065,2015-12-28,Agasha,respiratory,mild,3,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2015,12,4,dry_short,0.71,12.1,62.8,1,0,0
GHE-11900,G-0065,2017-08-25,Agasha,respiratory,mild,6,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2017,8,3,dry_long,2.48,15.0,51.0,1,0,0
GHE-11895,G-0065,2017-04-23,Agasha,respiratory,mild,8,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2017,4,2,wet_long,8.87,8.7,84.7,1,0,0
GHE-11894,G-0065,2017-04-19,Agasha,respiratory,mild,5,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2017,4,2,wet_long,2.6,11.5,77.9,1,0,0
GHE-11893,G-0065,2017-04-06,Agasha,respiratory,mild,8,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2017,4,2,wet_long,7.84,10.9,92.2,1,0,0
GHE-11892,G-0065,2017-03-31,Agasha,respiratory,mild,3,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2017,3,1,wet_long,13.09,9.7,78.3,1,0,0
GHE-11891,G-0065,2017-02-10,Agasha,respiratory,mild,6,True,False,tourism_linked,2017-02-05,Akagera,M,6,juvenile,False,alive,3100,2017,2,1,dry_short,1.64,14.4,66.8,1,0,0
GHE-11890,G-0065,2017-02-01,Agasha,respiratory,mild,4,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2017,2,1,dry_short,1.88,12.6,58.2,1,0,0
GHE-11889,G-0065,2017-01-10,Agasha,respiratory,mild,7,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2017,1,1,dry_short,3.62,13.7,68.4,1,0,0
GHE-11887,G-0065,2016-12-19,Agasha,respiratory,mild,3,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,12,4,dry_short,4.76,12.3,64.7,1,0,0
GHE-11886,G-0065,2016-12-15,Agasha,respiratory,mild,5,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,12,4,dry_short,4.61,12.2,70.3,1,0,0
GHE-11885,G-0065,2016-12-12,Agasha,respiratory,mild,5,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,12,4,dry_short,0.6,11.2,73.1,1,0,0
GHE-11884,G-0065,2016-11-28,Agasha,injury,mild,8,True,False,background_seasonal,,Akagera,M,6,juvenile,False,alive,3100,2016,11,4,wet_short,3.13,11.7,66.7,0,0,0
GHE-02128,G-0018,2020-06-20,Susa,respiratory,mild,5,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,6,2,dry_long,2.67,14.8,54.8,1,0,0
GHE-02126,G-0018,2020-05-24,Susa,respiratory,mild,4,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,5,2,wet_long,4.44,10.6,88.8,1,0,0
GHE-02124,G-0018,2020-05-11,Susa,gastrointestinal,mild,7,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,5,2,wet_long,5.58,11.3,81.1,0,0,0
GHE-02123,G-0018,2020-05-09,Susa,respiratory,mild,8,True,False,tourism_linked,2020-05-03,Giraneza,M,6,juvenile,False,alive,3200,2020,5,2,wet_long,16.63,10.2,81.7,1,0,0
GHE-02122,G-0018,2020-05-01,Susa,respiratory,mild,6,True,False,background_seasonal,,Giraneza,M,6,juvenile,False,alive,3200,2020,5,2,wet_long,22.71,11.2,81.3,1,0,0
