date,year,month,day_of_year,season,rainfall_mm,temp_max_c,temp_min_c,temp_mean_c,humidity_pct
2020-06-20,2020,6,172,dry_long,2.67,19.5,10.2,14.8,54.8
2020-06-21,2020,6,173,dry_long,3.02,17.7,10.9,14.3,48.1
2020-06-22,2020,6,174,dry_long,1.86,14.9,9.6,12.3,51.3
2020-06-23,2020,6,175,dry_long,0.27,19.0,8.7,13.9,58.7
2020-06-24,2020,6,176,dry_long,2.7,18.4,11.4,14.9,64.1
2020-06-25,2020,6,177,dry_long,0.46,16.5,7.8,12.2,54.2
2020-06-26,2020,6,178,dry_long,1.9,16.1,9.4,12.8,47.6
2020-06-27,2020,6,179,dry_long,2.15,15.6,9.1,12.3,53.7
2020-06-28,2020,6,180,dry_long,1.02,18.6,11.1,14.9,59.6
2020-06-29,2020,6,181,dry_long,0.57,17.2,9.7,13.4,59.5
2020-06-30,2020,6,182,dry_long,1.64,19.1,11.6,15.3,64.2
2020-07-01,2020,7,183,dry_long,1.43,18.2,13.1,15.7,59.7
2020-07-02,2020,7,184,dry_long,1.4,17.4,9.7,13.5,64.9
2020-07-03,2020,7,185,dry_long,0.72,18.0,9.4,13.7,68.0
2020-07-04,2020,7,186,dry_long,1.38,16.7,11.2,13.9,57.3
2020-07-05,2020,7,187,dry_long,4.41,16.3,8.8,12.6,64.8
2020-07-06,2020,7,188,dry_long,1.59,19.6,9.5,14.5,51.1
2020-07-07,2020,7,189,dry_long,0.58,17.2,10.7,14.0,57.0
2020-07-08,2020,7,190,dry_long,1.71,20.7,7.8,14.2,54.2
2020-07-09,2020,7,191,dry_long,2.08,17.1,10.8,13.9,64.6
2020-07-10,2020,7,192,dry_long,0.54,19.4,11.0,15.2,61.0
2020-07-11,2020,7,193,dry_long,1.41,16.3,8.1,12.2,64.3
2020-07-12,2020,7,194,dry_long,1.51,17.7,11.6,14.7,60.7
2020-07-13,2020,7,195,dry_long,0.12,18.5,9.3,13.9,52.0
2020-07-14,2020,7,196,dry_long,4.4,19.2,9.5,14.3,58.8
2020-07-15,2020,7,197,dry_long,0.87,19.6,8.9,14.3,53.9
2020-07-16,2020,7,198,dry_long,0.92,17.9,8.4,13.2,56.7
2020-07-17,2020,7,199,dry_long,2.09,16.0,11.2,13.6,50.2
2020-07-18,2020,7,200,dry_long,1.38,16.1,10.7,13.4,56.0
2020-07-19,2020,7,201,dry_long,0.54,16.1,11.1,13.6,48.7
2020-07-20,2020,7,202,dry_long,0.43,16.6,11.2,13.9,44.0
2020-07-21,2020,7,203,dry_long,1.98,16.7,9.8,13.2,53.7
2020-07-22,2020,7,204,dry_long,0.11,16.9,10.2,13.6,65.7
2020-07-23,2020,7,205,dry_long,1.17,18.3,9.8,14.0,62.6
2020-07-24,2020,7,206,dry_long,3.31,16.7,11.8,14.3,52.9
2020-07-25,2020,7,207,dry_long,1.11,16.0,9.6,12.8,61.0
2020-07-26,2020,7,208,dry_long,0.45,19.4,10.7,15.1,59.8
2020-07-27,2020,7,209,dry_long,1.87,17.3,10.5,13.9,51.2
2020-07-28,2020,7,210,dry_long,0.93,17.8,9.6,13.7,63.8
2020-07-29,2020,7,211,dry_long,0.92,19.6,10.5,15.1,47.6
2020-07-30,2020,7,212,dry_long,1.71,19.5,9.6,14.6,50.5
2020-07-31,2020,7,213,dry_long,1.4,16.1,11.9,14.0,57.2
2020-08-01,2020,8,214,dry_long,0.11,19.1,11.1,15.1,63.8
2020-08-02,2020,8,215,dry_long,2.72,17.3,8.6,12.9,49.3
2020-08-03,2020,8,216,dry_long,1.06,17.2,13.8,15.5,51.9
2020-08-04,2020,8,217,dry_long,3.54,20.2,11.0,15.6,65.5
2020-08-05,2020,8,218,dry_long,1.39,16.2,10.2,13.2,59.9
2020-08-06,2020,8,219,dry_long,0.07,16.6,10.1,13.3,63.0
2020-08-07,2020,8,220,dry_long,2.27,16.9,9.7,13.3,61.2
2020-08-08,2020,8,221,dry_long,1.42,20.4,10.6,15.5,50.3
2020-08-09,2020,8,222,dry_long,0.51,18.9,7.1,13.0,53.3
2020-08-10,2020,8,223,dry_long,2.83,16.8,12.2,14.5,55.2
2020-08-11,2020,8,224,dry_long,0.79,15.6,10.8,13.2,58.6
2020-08-12,2020,8,225,dry_long,0.96,18.2,11.2,14.7,69.9
2020-08-13,2020,8,226,dry_long,0.55,17.5,10.9,14.2,49.3
2020-08-14,2020,8,227,dry_long,0.5,16.8,8.6,12.7,54.3
2020-08-15,2020,8,228,dry_long,1.01,18.6,11.8,15.2,61.2
2020-08-16,2020,8,229,dry_long,0.29,17.7,10.9,14.3,64.0
2020-08-17,2020,8,230,dry_long,1.78,19.2,9.4,14.3,59.1
2020-08-18,2020,8,231,dry_long,1.47,16.7,11.2,14.0,59.0
2020-08-19,2020,8,232,dry_long,0.31,18.3,10.6,14.4,62.7
2020-08-20,2020,8,233,dry_long,0.29,19.2,10.5,14.9,55.4
2020-08-21,2020,8,234,dry_long,0.22,17.8,9.9,13.8,45.4
2020-08-22,2020,8,235,dry_long,6.38,12.8,9.8,11.3,52.1
2020-08-23,2020,8,236,dry_long,0.15,17.7,8.2,13.0,56.6
2020-08-24,2020,8,237,dry_long,1.97,17.2,10.3,13.8,58.2
2020-08-25,2020,8,238,dry_long,0.1,15.9,8.4,12.1,56.0
2020-08-26,2020,8,239,dry_long,0.18,14.7,9.9,12.3,54.5
2020-08-27,2020,8,240,dry_long,0.3,18.5,11.3,14.9,61.3
2020-08-28,2020,8,241,dry_long,0.15,17.7,10.4,14.1,55.1
2020-08-29,2020,8,242,dry_long,1.98,18.0,11.1,14.6,61.9
2020-08-30,2020,8,243,dry_long,1.0,18.5,11.8,15.2,63.6
2020-08-31,2020,8,244,dry_long,1.69,16.8,8.4,12.6,50.8
2020-09-01,2020,9,245,dry_long,0.08,18.3,11.7,15.0,42.8
2020-09-02,2020,9,246,dry_long,0.71,16.9,12.2,14.6,62.6
2020-09-03,2020,9,247,dry_long,1.11,14.9,10.1,12.5,50.6
2020-09-04,2020,9,248,dry_long,0.26,16.9,8.9,12.9,58.2
2020-09-05,2020,9,249,dry_long,0.53,16.7,9.4,13.0,50.4
2020-09-06,2020,9,250,dry_long,0.4,17.1,9.6,13.3,59.4
2020-09-07,2020,9,251,dry_long,5.8,16.7,9.8,13.2,51.7
2020-09-08,2020,9,252,dry_long,2.72,16.1,8.7,12.4,59.4
2020-09-09,2020,9,253,dry_long,2.05,20.5,10.0,15.2,54.5
2020-09-10,2020,9,254,dry_long,3.37,19.1,9.0,14.0,55.1
2020-09-11,2020,9,255,dry_long,0.63,15.9,8.9,12.4,56.6
2020-09-12,2020,9,256,dry_long,1.59,16.7,10.9,13.8,55.2
2020-09-13,2020,9,257,dry_long,0.37,17.1,11.8,14.5,51.2
2020-09-14,2020,9,258,dry_long,1.28,15.3,10.4,12.8,64.2
2020-09-15,2020,9,259,dry_long,0.78,21.1,9.9,15.5,62.2
2020-09-16,2020,9,260,dry_long,0.22,17.7,10.8,14.2,59.2
2020-09-17,2020,9,261,dry_long,3.01,17.7,9.2,13.4,51.3
2020-09-18,2020,9,262,dry_long,1.98,18.6,6.5,12.6,54.9
2020-09-19,2020,9,263,dry_long,2.29,15.5,9.7,12.6,55.8
2020-09-20,2020,9,264,dry_long,1.6,16.7,11.9,14.3,55.2
2020-09-21,2020,9,265,dry_long,0.31,19.8,10.9,15.3,56.6
2020-09-22,2020,9,266,dry_long,0.45,16.7,7.9,12.3,55.7
2020-09-23,2020,9,267,dry_long,6.01,17.3,10.2,13.8,64.6
2020-09-24,2020,9,268,dry_long,1.05,16.6,9.7,13.1,56.8
2020-09-25,2020,9,269,dry_long,1.04,18.8,9.0,13.9,53.1
2020-09-26,2020,9,270,dry_long,0.87,19.1,10.1,14.6,55.8
2020-09-27,2020,9,271,dry_long,1.81,18.1,12.1,15.1,50.7
2020-09-28,2020,9,272,dry_long,0.33,17.3,11.5,14.4,62.4
2020-09-29,2020,9,273,dry_long,0.28,17.9,9.6,13.8,61.8
2020-09-30,2020,9,274,dry_long,1.08,18.0,9.5,13.8,66.3
2020-10-01,2020,10,275,wet_short,1.68,15.7,8.5,12.1,75.5
2020-10-02,2020,10,276,wet_short,2.46,12.5,7.2,9.8,86.9
2020-10-03,2020,10,277,wet_short,3.47,12.2,10.3,11.3,66.5
2020-10-04,2020,10,278,wet_short,4.22,16.6,7.6,12.1,75.4
2020-10-05,2020,10,279,wet_short,12.92,16.4,7.3,11.8,71.2
2020-10-06,2020,10,280,wet_short,4.75,17.5,7.7,12.6,75.4
2020-10-07,2020,10,281,wet_short,0.6,11.2,7.4,9.3,84.5
2020-10-08,2020,10,282,wet_short,1.18,16.4,7.3,11.8,86.7
2020-10-09,2020,10,283,wet_short,11.56,14.1,4.8,9.4,85.0
2020-10-10,2020,10,284,wet_short,4.77,16.7,9.0,12.8,75.2
2020-10-11,2020,10,285,wet_short,3.69,16.0,7.4,11.7,69.0
2020-10-12,2020,10,286,wet_short,4.49,17.9,9.8,13.9,69.1
2020-10-13,2020,10,287,wet_short,0.42,16.1,9.7,12.9,78.2
2020-10-14,2020,10,288,wet_short,23.29,15.9,9.6,12.7,79.0
2020-10-15,2020,10,289,wet_short,5.95,15.2,6.8,11.0,76.3
2020-10-16,2020,10,290,wet_short,2.64,13.8,7.0,10.4,76.9
2020-10-17,2020,10,291,wet_short,1.5,15.7,8.8,12.3,84.3
2020-10-18,2020,10,292,wet_short,3.71,14.9,7.6,11.2,82.0
2020-10-19,2020,10,293,wet_short,1.47,16.8,7.6,12.2,80.1
2020-10-20,2020,10,294,wet_short,2.38,14.4,9.3,11.9,83.9
2020-10-21,2020,10,295,wet_short,9.45,13.7,8.3,11.0,70.5
2020-10-22,2020,10,296,wet_short,0.77,17.2,7.6,12.4,75.0
2020-10-23,2020,10,297,wet_short,10.92,13.5,8.0,10.7,71.7
2020-10-24,2020,10,298,wet_short,5.64,14.9,7.6,11.2,76.6
2020-10-25,2020,10,299,wet_short,5.36,13.0,6.9,10.0,82.8
2020-10-26,2020,10,300,wet_short,9.3,17.8,7.8,12.8,77.6
2020-10-27,2020,10,301,wet_short,40.84,13.5,7.5,10.5,69.8
2020-10-28,2020,10,302,wet_short,1.27,15.7,7.0,11.3,81.4
2020-10-29,2020,10,303,wet_short,3.16,15.6,7.1,11.4,76.8
2020-10-30,2020,10,304,wet_short,5.45,10.5,10.5,10.5,81.5
2020-10-31,2020,10,305,wet_short,2.75,15.8,8.5,12.1,76.7
2020-11-01,2020,11,306,wet_short,1.82,17.2,6.8,12.0,72.3
2020-11-02,2020,11,307,wet_short,4.2,14.5,7.2,10.8,71.8
2020-11-03,2020,11,308,wet_short,12.76,15.4,7.9,11.7,84.1
2020-11-04,2020,11,309,wet_short,2.11,16.5,7.4,11.9,78.5
2020-11-05,2020,11,310,wet_short,3.95,16.3,8.3,12.3,82.6
2020-11-06,2020,11,311,wet_short,1.56,16.4,7.6,12.0,70.9
2020-11-07,2020,11,312,wet_short,0.54,15.5,8.2,11.9,76.5
2020-11-08,2020,11,313,wet_short,3.18,13.8,8.1,10.9,75.3
2020-11-09,2020,11,314,wet_short,3.43,15.7,6.6,11.1,70.4
2020-11-10,2020,11,315,wet_short,2.77,12.6,5.8,9.2,72.9
2020-11-11,2020,11,316,wet_short,3.27,17.6,5.9,11.8,77.4
2020-11-12,2020,11,317,wet_short,6.92,14.5,7.4,11.0,71.8
2020-11-13,2020,11,318,wet_short,5.02,14.0,5.9,10.0,72.2
2020-11-14,2020,11,319,wet_short,2.47,13.7,8.9,11.3,65.4
2020-11-15,2020,11,320,wet_short,2.74,15.3,6.2,10.7,80.6
2020-11-16,2020,11,321,wet_short,1.37,14.9,11.4,13.2,65.8
2020-11-17,2020,11,322,wet_short,5.87,14.7,6.0,10.4,73.2
2020-11-18,2020,11,323,wet_short,6.28,16.7,6.9,11.8,66.1
2020-11-19,2020,11,324,wet_short,8.3,14.0,7.7,10.8,73.7
2020-11-20,2020,11,325,wet_short,6.3,14.6,6.6,10.6,73.4
2020-11-21,2020,11,326,wet_short,2.29,15.0,8.3,11.6,77.6
2020-11-22,2020,11,327,wet_short,0.92,10.6,6.9,8.7,72.4
2020-11-23,2020,11,328,wet_short,2.2,14.3,7.5,10.9,75.6
2020-11-24,2020,11,329,wet_short,1.17,14.5,7.1,10.8,75.4
2020-11-25,2020,11,330,wet_short,9.28,15.6,5.9,10.7,80.8
2020-11-26,2020,11,331,wet_short,25.52,15.5,8.4,12.0,68.7
2020-11-27,2020,11,332,wet_short,19.64,12.8,9.7,11.3,70.6
2020-11-28,2020,11,333,wet_short,0.71,14.6,9.1,11.8,88.0
2020-11-29,2020,11,334,wet_short,3.58,15.6,8.1,11.9,65.9
2020-11-30,2020,11,335,wet_short,2.96,13.8,7.7,10.8,71.7
2020-12-01,2020,12,336,dry_short,2.82,15.3,7.1,11.2,56.7
2020-12-02,2020,12,337,dry_short,1.41,16.9,8.9,12.9,69.1
2020-12-03,2020,12,338,dry_short,0.87,15.0,9.4,12.2,71.9
2020-12-04,2020,12,339,dry_short,3.39,17.6,10.7,14.1,54.3
2020-12-05,2020,12,340,dry_short,7.22,16.3,9.0,12.7,66.6
2020-12-06,2020,12,341,dry_short,2.09,17.1,10.7,13.9,54.8
2020-12-07,2020,12,342,dry_short,5.11,14.4,6.6,10.5,70.4
2020-12-08,2020,12,343,dry_short,2.12,15.8,8.6,12.2,75.2
2020-12-09,2020,12,344,dry_short,7.84,18.0,9.7,13.8,62.7
2020-12-10,2020,12,345,dry_short,2.0,16.6,8.1,12.4,71.2
2020-12-11,2020,12,346,dry_short,0.18,17.6,11.0,14.3,55.6
2020-12-12,2020,12,347,dry_short,7.68,15.0,8.6,11.8,63.5
2020-12-13,2020,12,348,dry_short,6.74,15.6,7.6,11.6,73.1
2020-12-14,2020,12,349,dry_short,0.41,17.4,6.1,11.8,62.8
2020-12-15,2020,12,350,dry_short,5.83,16.0,8.0,12.0,68.0
2020-12-16,2020,12,351,dry_short,0.34,15.8,9.5,12.7,49.8
2020-12-17,2020,12,352,dry_short,15.38,14.4,8.9,11.7,57.5
2020-12-18,2020,12,353,dry_short,2.99,17.1,11.4,14.3,63.0
2020-12-19,2020,12,354,dry_short,1.08,16.0,9.4,12.7,55.4
2020-12-20,2020,12,355,dry_short,1.91,18.1,9.3,13.7,59.1
2020-12-21,2020,12,356,dry_short,3.23,18.6,9.0,13.8,64.8
2020-12-22,2020,12,357,dry_short,3.53,14.7,9.4,12.1,59.6
2020-12-23,2020,12,358,dry_short,1.92,16.3,9.9,13.1,76.4
2020-12-24,2020,12,359,dry_short,0.49,15.4,10.6,13.0,69.2
2020-12-25,2020,12,360,dry_short,0.06,16.0,7.8,11.9,68.2
2020-12-26,2020,12,361,dry_short,0.25,15.2,9.4,12.3,58.1
2020-12-27,2020,12,362,dry_short,0.46,16.7,8.7,12.7,59.4
2020-12-28,2020,12,363,dry_short,1.6,14.8,10.6,12.7,61.3
2020-12-29,2020,12,364,dry_short,8.8,18.2,8.4,13.3,68.0
2020-12-30,2020,12,365,dry_short,0.32,18.4,9.8,14.1,72.0
2020-12-31,2020,12,366,dry_short,1.47,15.6,10.5,13.0,56.7
2021-01-01,2021,1,1,dry_short,3.06,15.9,8.2,12.1,67.8
2021-01-02,2021,1,2,dry_short,2.93,16.1,8.2,12.1,71.5
2021-01-03,2021,1,3,dry_short,3.84,16.6,8.9,12.8,55.1
2021-01-04,2021,1,4,dry_short,2.65,15.2,10.6,12.9,67.1
2021-01-05,2021,1,5,dry_short,0.5,16.0,8.3,12.1,53.2
2021-01-06,2021,1,6,dry_short,9.3,15.5,9.4,12.5,59.9
2021-01-07,2021,1,7,dry_short,3.19,19.1,7.7,13.4,59.7
2021-01-08,2021,1,8,dry_short,4.73,17.8,8.7,13.3,67.0
2021-01-09,2021,1,9,dry_short,2.31,16.2,10.7,13.4,68.0
2021-01-10,2021,1,10,dry_short,5.14,16.6,10.2,13.4,51.2
2021-01-11,2021,1,11,dry_short,0.4,15.3,11.0,13.1,69.2
2021-01-12,2021,1,12,dry_short,1.23,15.7,6.9,11.3,59.8
2021-01-13,2021,1,13,dry_short,7.17,15.6,8.1,11.9,61.2
2021-01-14,2021,1,14,dry_short,0.73,18.9,10.0,14.5,71.9
2021-01-15,2021,1,15,dry_short,3.36,16.8,7.4,12.1,57.6
2021-01-16,2021,1,16,dry_short,0.73,13.7,8.0,10.9,75.2
2021-01-17,2021,1,17,dry_short,4.01,16.4,9.1,12.7,67.4
2021-01-18,2021,1,18,dry_short,19.14,17.2,9.4,13.3,58.5
2021-01-19,2021,1,19,dry_short,3.79,17.4,8.3,12.9,58.4
2021-01-20,2021,1,20,dry_short,3.99,17.3,10.5,13.9,67.2
2021-01-21,2021,1,21,dry_short,5.22,17.1,8.7,12.9,64.6
2021-01-22,2021,1,22,dry_short,2.37,16.6,11.2,13.9,67.9
2021-01-23,2021,1,23,dry_short,3.55,16.7,8.3,12.5,76.1
2021-01-24,2021,1,24,dry_short,4.87,18.0,8.6,13.3,72.9
2021-01-25,2021,1,25,dry_short,2.18,16.0,9.5,12.8,59.7
2021-01-26,2021,1,26,dry_short,7.55,17.7,9.8,13.7,62.5
2021-01-27,2021,1,27,dry_short,6.5,18.0,8.3,13.2,72.5
2021-01-28,2021,1,28,dry_short,2.72,17.4,8.7,13.0,61.6
2021-01-29,2021,1,29,dry_short,0.76,18.8,10.0,14.4,65.6
2021-01-30,2021,1,30,dry_short,8.74,15.2,8.3,11.7,71.1
2021-01-31,2021,1,31,dry_short,4.19,18.8,10.8,14.8,68.2
2021-02-01,2021,2,32,dry_short,4.88,17.9,8.4,13.2,63.8
2021-02-02,2021,2,33,dry_short,1.1,16.3,9.9,13.1,71.9
2021-02-03,2021,2,34,dry_short,1.16,16.1,9.3,12.7,70.1
2021-02-04,2021,2,35,dry_short,1.63,16.4,7.9,12.2,66.1
2021-02-05,2021,2,36,dry_short,4.99,17.0,9.6,13.3,67.7
2021-02-06,2021,2,37,dry_short,1.76,15.3,12.4,13.8,68.4
2021-02-07,2021,2,38,dry_short,2.42,16.2,9.3,12.7,67.6
2021-02-08,2021,2,39,dry_short,5.14,14.3,11.4,12.9,54.6
2021-02-09,2021,2,40,dry_short,6.26,15.6,11.0,13.3,59.9
2021-02-10,2021,2,41,dry_short,0.44,18.3,8.0,13.1,70.9
2021-02-11,2021,2,42,dry_short,2.39,16.7,9.4,13.1,61.0
2021-02-12,2021,2,43,dry_short,1.34,15.9,7.6,11.7,68.5
2021-02-13,2021,2,44,dry_short,1.73,17.8,7.7,12.8,59.1
2021-02-14,2021,2,45,dry_short,6.54,17.4,9.4,13.4,62.4
2021-02-15,2021,2,46,dry_short,2.2,16.9,9.4,13.1,72.5
2021-02-16,2021,2,47,dry_short,1.72,18.4,8.0,13.2,58.1
2021-02-17,2021,2,48,dry_short,1.61,14.0,8.5,11.2,66.1
2021-02-18,2021,2,49,dry_short,2.11,18.5,10.3,14.4,69.3
2021-02-19,2021,2,50,dry_short,11.78,17.0,9.8,13.4,47.8
2021-02-20,2021,2,51,dry_short,2.5,15.2,9.9,12.6,56.5
2021-02-21,2021,2,52,dry_short,4.05,16.3,7.8,12.0,61.2
2021-02-22,2021,2,53,dry_short,2.54,15.7,9.6,12.6,66.1
2021-02-23,2021,2,54,dry_short,0.98,16.7,8.1,12.4,77.4
2021-02-24,2021,2,55,dry_short,2.69,14.8,8.8,11.8,71.4
2021-02-25,2021,2,56,dry_short,5.23,16.3,9.0,12.7,73.4
2021-02-26,2021,2,57,dry_short,2.55,16.6,9.2,12.9,59.9
2021-02-27,2021,2,58,dry_short,2.31,18.2,9.5,13.9,65.4
2021-02-28,2021,2,59,dry_short,1.23,14.0,8.6,11.3,76.3
2021-03-01,2021,3,60,wet_long,13.74,15.1,8.4,11.7,93.1
2021-03-02,2021,3,61,wet_long,14.03,13.1,5.7,9.4,83.3
2021-03-03,2021,3,62,wet_long,29.07,13.8,6.0,9.9,86.1
2021-03-04,2021,3,63,wet_long,2.55,15.0,4.8,9.9,85.4
2021-03-05,2021,3,64,wet_long,0.8,13.6,6.6,10.1,82.4
2021-03-06,2021,3,65,wet_long,3.32,14.9,6.1,10.5,70.5
2021-03-07,2021,3,66,wet_long,4.6,14.6,5.2,9.9,76.1
2021-03-08,2021,3,67,wet_long,5.14,14.3,3.6,8.9,73.8
2021-03-09,2021,3,68,wet_long,5.64,16.5,6.0,11.2,81.5
2021-03-10,2021,3,69,wet_long,14.98,16.2,9.7,12.9,92.3
2021-03-11,2021,3,70,wet_long,15.58,14.6,8.6,11.6,84.1
2021-03-12,2021,3,71,wet_long,0.66,11.5,7.1,9.3,83.2
2021-03-13,2021,3,72,wet_long,8.52,12.5,6.7,9.6,76.6
2021-03-14,2021,3,73,wet_long,11.44,15.5,6.6,11.1,80.9
2021-03-15,2021,3,74,wet_long,2.69,15.8,7.9,11.9,76.1
2021-03-16,2021,3,75,wet_long,6.33,13.2,5.0,9.1,77.3
2021-03-17,2021,3,76,wet_long,19.27,14.1,6.4,10.2,78.5
2021-03-18,2021,3,77,wet_long,12.4,12.9,5.3,9.1,82.3
2021-03-19,2021,3,78,wet_long,0.51,16.1,8.3,12.2,83.4
2021-03-20,2021,3,79,wet_long,0.41,13.5,7.1,10.3,85.1
2021-03-21,2021,3,80,wet_long,0.44,12.9,6.0,9.4,79.1
2021-03-22,2021,3,81,wet_long,22.79,12.2,7.6,9.9,80.2
2021-03-23,2021,3,82,wet_long,1.69,14.9,6.7,10.8,80.2
2021-03-24,2021,3,83,wet_long,9.16,14.6,6.7,10.6,86.0
2021-03-25,2021,3,84,wet_long,4.71,14.2,9.8,12.0,99.0
2021-03-26,2021,3,85,wet_long,1.99,14.5,6.6,10.6,75.0
2021-03-27,2021,3,86,wet_long,5.97,14.8,6.1,10.5,90.1
2021-03-28,2021,3,87,wet_long,22.39,13.8,5.2,9.5,84.0
2021-03-29,2021,3,88,wet_long,0.07,15.5,7.3,11.4,81.4
2021-03-30,2021,3,89,wet_long,0.56,13.7,6.6,10.1,73.8
2021-03-31,2021,3,90,wet_long,25.86,13.8,6.9,10.3,79.4
2021-04-01,2021,4,91,wet_long,9.73,12.5,5.0,8.8,89.2
2021-04-02,2021,4,92,wet_long,9.37,13.2,5.6,9.4,82.1
2021-04-03,2021,4,93,wet_long,8.37,15.7,6.8,11.3,71.8
2021-04-04,2021,4,94,wet_long,16.93,14.8,6.9,10.8,80.8
2021-04-05,2021,4,95,wet_long,9.5,15.7,6.3,11.0,84.8
2021-04-06,2021,4,96,wet_long,37.64,13.6,8.7,11.2,91.2
2021-04-07,2021,4,97,wet_long,5.1,11.9,5.0,8.4,80.8
2021-04-08,2021,4,98,wet_long,40.94,11.7,8.1,9.9,88.5
2021-04-09,2021,4,99,wet_long,7.96,14.5,5.7,10.1,79.9
2021-04-10,2021,4,100,wet_long,21.1,13.5,8.0,10.8,80.4
2021-04-11,2021,4,101,wet_long,20.01,13.4,6.8,10.1,88.5
2021-04-12,2021,4,102,wet_long,10.19,14.4,9.5,11.9,85.4
2021-04-13,2021,4,103,wet_long,5.62,13.7,4.5,9.1,72.4
2021-04-14,2021,4,104,wet_long,4.94,14.1,4.2,9.2,82.6
2021-04-15,2021,4,105,wet_long,2.74,13.6,6.6,10.1,82.3
2021-04-16,2021,4,106,wet_long,9.64,12.8,7.0,9.9,96.5
2021-04-17,2021,4,107,wet_long,4.5,14.0,6.4,10.2,86.1
2021-04-18,2021,4,108,wet_long,3.88,13.2,6.0,9.6,71.5
2021-04-19,2021,4,109,wet_long,9.04,13.5,7.7,10.6,86.5
2021-04-20,2021,4,110,wet_long,6.62,15.0,9.0,12.0,81.9
2021-04-21,2021,4,111,wet_long,3.34,16.5,6.7,11.6,77.1
2021-04-22,2021,4,112,wet_long,5.97,15.0,7.2,11.1,73.1
2021-04-23,2021,4,113,wet_long,61.16,14.4,6.1,10.3,78.4
2021-04-24,2021,4,114,wet_long,4.93,12.1,8.3,10.2,84.0
2021-04-25,2021,4,115,wet_long,7.52,15.2,7.5,11.3,83.4
2021-04-26,2021,4,116,wet_long,19.86,14.7,7.2,11.0,77.1
2021-04-27,2021,4,117,wet_long,0.34,14.0,7.6,10.8,87.5
2021-04-28,2021,4,118,wet_long,8.19,16.5,5.2,10.8,80.4
2021-04-29,2021,4,119,wet_long,1.62,14.7,5.1,9.9,81.1
2021-04-30,2021,4,120,wet_long,4.53,12.5,7.6,10.1,83.7
2021-05-01,2021,5,121,wet_long,2.17,14.0,7.7,10.9,80.1
2021-05-02,2021,5,122,wet_long,0.94,14.3,5.2,9.8,77.5
2021-05-03,2021,5,123,wet_long,3.41,12.0,7.9,9.9,82.2
2021-05-04,2021,5,124,wet_long,6.42,14.6,6.4,10.5,71.3
2021-05-05,2021,5,125,wet_long,9.38,14.1,5.4,9.7,86.5
2021-05-06,2021,5,126,wet_long,16.49,15.8,7.3,11.5,98.9
2021-05-07,2021,5,127,wet_long,17.05,12.4,6.1,9.2,84.9
2021-05-08,2021,5,128,wet_long,28.46,15.2,4.2,9.7,89.5
2021-05-09,2021,5,129,wet_long,3.75,11.1,7.0,9.1,83.9
2021-05-10,2021,5,130,wet_long,6.92,14.7,5.4,10.1,85.0
2021-05-11,2021,5,131,wet_long,1.18,15.7,6.9,11.3,97.7
2021-05-12,2021,5,132,wet_long,7.88,16.7,3.1,9.9,80.9
2021-05-13,2021,5,133,wet_long,12.66,13.5,6.4,9.9,89.1
2021-05-14,2021,5,134,wet_long,20.33,14.1,5.6,9.8,78.7
2021-05-15,2021,5,135,wet_long,3.17,13.3,9.3,11.3,78.5
2021-05-16,2021,5,136,wet_long,8.96,14.9,7.6,11.3,91.7
2021-05-17,2021,5,137,wet_long,4.53,13.6,5.9,9.8,79.2
2021-05-18,2021,5,138,wet_long,4.7,13.9,7.6,10.7,72.4
2021-05-19,2021,5,139,wet_long,3.79,14.5,6.8,10.7,84.3
2021-05-20,2021,5,140,wet_long,8.09,16.3,5.8,11.0,77.3
2021-05-21,2021,5,141,wet_long,1.1,14.2,6.7,10.4,82.2
2021-05-22,2021,5,142,wet_long,7.45,15.0,5.3,10.2,94.5
2021-05-23,2021,5,143,wet_long,11.54,16.1,5.3,10.7,83.7
2021-05-24,2021,5,144,wet_long,4.96,13.0,4.6,8.8,83.7
2021-05-25,2021,5,145,wet_long,11.05,14.8,7.0,10.9,80.4
2021-05-26,2021,5,146,wet_long,8.55,14.3,8.8,11.6,82.6
2021-05-27,2021,5,147,wet_long,9.14,13.9,6.2,10.0,81.1
2021-05-28,2021,5,148,wet_long,13.02,13.0,6.8,9.9,69.9
2021-05-29,2021,5,149,wet_long,1.97,15.1,6.8,11.0,73.6
2021-05-30,2021,5,150,wet_long,0.05,15.8,6.6,11.2,79.6
2021-05-31,2021,5,151,wet_long,6.41,13.4,5.8,9.6,70.9
2021-06-01,2021,6,152,dry_long,0.42,19.4,9.7,14.6,62.6
2021-06-02,2021,6,153,dry_long,0.51,15.6,10.2,12.9,51.4
2021-06-03,2021,6,154,dry_long,1.33,16.6,10.0,13.3,57.5
2021-06-04,2021,6,155,dry_long,1.03,18.8,8.0,13.4,51.7
2021-06-05,2021,6,156,dry_long,0.19,17.9,9.3,13.6,63.5
2021-06-06,2021,6,157,dry_long,1.85,14.6,8.2,11.4,67.0
2021-06-07,2021,6,158,dry_long,0.27,18.4,10.4,14.4,50.3
2021-06-08,2021,6,159,dry_long,0.36,19.5,10.5,15.0,71.4
2021-06-09,2021,6,160,dry_long,0.63,17.2,10.7,13.9,49.0
2021-06-10,2021,6,161,dry_long,4.62,17.5,10.1,13.8,56.3
2021-06-11,2021,6,162,dry_long,0.86,19.4,9.7,14.6,52.4
