event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit
GHE-01410,G-0012,2023-12-27,Susa,respiratory,moderate,10,True,True,tourism_linked,2023-12-13
GHE-14835,G-0077,2019-08-31,Hirwa,respiratory,moderate,18,True,False,tourism_linked,2019-08-22
GHE-14834,G-0077,2019-08-14,Hirwa,respiratory,moderate,9,True,True,tourism_linked,2019-08-07
GHE-14833,G-0077,2019-05-24,Hirwa,respiratory,moderate,12,True,False,background_seasonal,
GHE-14831,G-0077,2019-05-03,Hirwa,injury,moderate,17,True,True,background_seasonal,
GHE-14824,G-0077,2018-10-07,Hirwa,respiratory,moderate,10,True,True,background_seasonal,
GHE-14821,G-0077,2018-05-23,Hirwa,respiratory,moderate,16,True,True,background_seasonal,
GHE-01424,G-0013,2016-04-05,Susa,respiratory,moderate,14,True,True,background_seasonal,
GHE-14848,G-0077,2020-11-02,Hirwa,respiratory,moderate,8,True,True,background_seasonal,
GHE-14846,G-0077,2020-09-06,Hirwa,respiratory,moderate,14,True,True,tourism_linked,2020-08-25
GHE-14842,G-0077,2020-06-02,Hirwa,respiratory,moderate,11,True,False,background_seasonal,
GHE-14840,G-0077,2020-03-19,Hirwa,respiratory,moderate,18,True,True,tourism_linked,2020-03-13
GHE-14839,G-0077,2020-02-26,Hirwa,respiratory,moderate,9,True,True,background_seasonal,
GHE-14838,G-0077,2019-12-30,Hirwa,gastrointestinal,moderate,16,True,False,background_seasonal,
GHE-14836,G-0077,2019-11-27,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-14864,G-0077,2022-03-22,Hirwa,dermatological,moderate,13,True,True,background_seasonal,
GHE-14860,G-0077,2021-11-16,Hirwa,respiratory,moderate,15,True,False,background_seasonal,
GHE-14859,G-0077,2021-09-25,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-14858,G-0077,2021-07-23,Hirwa,respiratory,moderate,16,True,True,tourism_linked,2021-07-16
GHE-14888,G-0077,2023-10-20,Hirwa,respiratory,moderate,9,True,True,background_seasonal,
GHE-14879,G-0077,2023-03-10,Hirwa,respiratory,moderate,12,True,False,background_seasonal,
GHE-14878,G-0077,2023-03-09,Hirwa,respiratory,moderate,11,True,True,tourism_linked,2023-03-05
GHE-14872,G-0077,2022-12-04,Hirwa,injury,moderate,7,True,False,background_seasonal,
GHE-14906,G-0078,2016-01-05,Hirwa,respiratory,moderate,9,True,False,background_seasonal,
GHE-14902,G-0078,2015-10-03,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-14897,G-0078,2015-04-25,Hirwa,injury,moderate,15,True,True,background_seasonal,
GHE-14892,G-0077,2023-12-12,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-14911,G-0078,2016-05-02,Hirwa,respiratory,moderate,10,True,True,tourism_linked,2016-04-24
GHE-14910,G-0078,2016-03-25,Hirwa,respiratory,moderate,11,True,True,tourism_linked,2016-03-23
GHE-14909,G-0078,2016-03-13,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-14940,G-0078,2018-10-06,Hirwa,respiratory,moderate,15,True,False,background_seasonal,
GHE-14939,G-0078,2018-09-28,Hirwa,respiratory,moderate,14,True,True,tourism_linked,2018-09-18
GHE-14937,G-0078,2018-07-02,Hirwa,gastrointestinal,moderate,9,True,True,background_seasonal,
GHE-14933,G-0078,2018-01-25,Hirwa,respiratory,moderate,8,True,True,tourism_linked,2018-01-16
GHE-14932,G-0078,2017-12-22,Hirwa,other,moderate,7,True,True,background_seasonal,
GHE-14931,G-0078,2017-12-06,Hirwa,respiratory,moderate,11,True,False,background_seasonal,
GHE-14928,G-0078,2017-05-24,Hirwa,respiratory,moderate,8,True,True,background_seasonal,
GHE-14958,G-0078,2020-04-14,Hirwa,other,moderate,13,True,False,background_seasonal,
GHE-14955,G-0078,2019-11-02,Hirwa,dermatological,moderate,11,True,True,background_seasonal,
GHE-14954,G-0078,2019-10-17,Hirwa,respiratory,moderate,12,True,False,tourism_linked,2019-10-13
GHE-14949,G-0078,2019-06-24,Hirwa,respiratory,moderate,18,True,True,tourism_linked,2019-06-17
GHE-14948,G-0078,2019-06-12,Hirwa,respiratory,moderate,18,True,True,background_seasonal,
GHE-14943,G-0078,2019-03-05,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-14975,G-0078,2021-07-26,Hirwa,respiratory,moderate,18,True,True,background_seasonal,
GHE-14966,G-0078,2020-10-29,Hirwa,respiratory,moderate,12,True,False,background_seasonal,
GHE-14965,G-0078,2020-07-06,Hirwa,gastrointestinal,moderate,18,True,True,background_seasonal,
GHE-14963,G-0078,2020-05-22,Hirwa,respiratory,moderate,8,True,True,background_seasonal,
GHE-14962,G-0078,2020-05-14,Hirwa,respiratory,moderate,16,True,True,background_seasonal,
GHE-01400,G-0012,2023-01-06,Susa,respiratory,moderate,10,True,True,background_seasonal,
GHE-01394,G-0012,2022-05-14,Susa,respiratory,moderate,11,True,True,background_seasonal,
GHE-14993,G-0078,2022-10-17,Hirwa,respiratory,moderate,13,True,False,background_seasonal,
GHE-14984,G-0078,2021-12-18,Hirwa,respiratory,moderate,18,True,False,tourism_linked,2021-12-14
GHE-14982,G-0078,2021-12-06,Hirwa,respiratory,moderate,16,True,True,tourism_linked,2021-11-22
GHE-14979,G-0078,2021-11-05,Hirwa,respiratory,moderate,18,True,True,background_seasonal,
GHE-15015,G-0079,2015-02-06,Hirwa,respiratory,moderate,18,True,True,background_seasonal,
GHE-15009,G-0078,2023-09-17,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-15008,G-0078,2023-08-20,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-15007,G-0078,2023-05-19,Hirwa,respiratory,moderate,10,True,True,background_seasonal,
GHE-15033,G-0079,2015-10-21,Hirwa,respiratory,moderate,14,True,True,tourism_linked,2015-10-12
GHE-15029,G-0079,2015-07-21,Hirwa,respiratory,moderate,13,True,True,tourism_linked,2015-07-08
GHE-15028,G-0079,2015-05-23,Hirwa,respiratory,moderate,18,True,True,background_seasonal,
GHE-15025,G-0079,2015-05-14,Hirwa,gastrointestinal,moderate,17,True,True,background_seasonal,
GHE-15022,G-0079,2015-05-02,Hirwa,respiratory,moderate,12,True,True,tourism_linked,2015-04-20
GHE-15050,G-0079,2016-10-16,Hirwa,respiratory,moderate,16,True,True,background_seasonal,
GHE-15045,G-0079,2016-07-10,Hirwa,respiratory,moderate,11,True,True,tourism_linked,2016-06-30
GHE-15044,G-0079,2016-06-19,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-15041,G-0079,2016-04-28,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15038,G-0079,2016-01-16,Hirwa,gastrointestinal,moderate,15,True,True,background_seasonal,
GHE-15037,G-0079,2015-12-21,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-15070,G-0079,2017-07-30,Hirwa,respiratory,moderate,18,True,True,tourism_linked,2017-07-28
GHE-15068,G-0079,2017-06-22,Hirwa,respiratory,moderate,10,True,True,tourism_linked,2017-06-20
GHE-15063,G-0079,2017-04-10,Hirwa,injury,moderate,9,True,True,background_seasonal,
GHE-15061,G-0079,2017-03-18,Hirwa,respiratory,moderate,8,True,True,background_seasonal,
GHE-15059,G-0079,2017-02-13,Hirwa,respiratory,moderate,10,True,True,background_seasonal,
GHE-15087,G-0079,2018-09-20,Hirwa,respiratory,moderate,10,True,False,tourism_linked,2018-09-14
GHE-15078,G-0079,2018-03-01,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-15077,G-0079,2018-02-22,Hirwa,other,moderate,10,True,True,background_seasonal,
GHE-15075,G-0079,2017-11-02,Hirwa,gastrointestinal,moderate,18,True,True,background_seasonal,
GHE-15074,G-0079,2017-10-09,Hirwa,respiratory,moderate,18,True,False,background_seasonal,
GHE-15073,G-0079,2017-09-26,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15072,G-0079,2017-09-24,Hirwa,injury,moderate,12,True,False,background_seasonal,
GHE-15102,G-0079,2019-08-05,Hirwa,respiratory,moderate,7,True,False,tourism_linked,2019-07-28
GHE-15089,G-0079,2018-10-07,Hirwa,gastrointestinal,moderate,7,True,False,background_seasonal,
GHE-01388,G-0012,2022-02-03,Susa,respiratory,moderate,13,True,True,tourism_linked,2022-01-24
GHE-01379,G-0012,2021-03-28,Susa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15118,G-0079,2020-02-23,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-15117,G-0079,2020-01-03,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15113,G-0079,2019-12-02,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-15112,G-0079,2019-11-29,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-15109,G-0079,2019-11-14,Hirwa,respiratory,moderate,9,True,True,tourism_linked,2019-10-31
GHE-15108,G-0079,2019-10-29,Hirwa,other,moderate,9,True,False,background_seasonal,
GHE-15139,G-0079,2021-04-06,Hirwa,respiratory,moderate,16,True,True,background_seasonal,
GHE-15138,G-0079,2021-03-30,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15137,G-0079,2021-03-13,Hirwa,gastrointestinal,moderate,8,True,False,background_seasonal,
GHE-15134,G-0079,2020-11-08,Hirwa,respiratory,moderate,18,True,True,tourism_linked,2020-11-02
GHE-15133,G-0079,2020-11-12,Hirwa,respiratory,moderate,12,True,True,tourism_linked,2020-11-01
GHE-15157,G-0079,2021-11-19,Hirwa,gastrointestinal,moderate,15,True,False,background_seasonal,
GHE-15154,G-0079,2021-10-05,Hirwa,respiratory,moderate,13,True,True,background_seasonal,
GHE-15153,G-0079,2021-09-20,Hirwa,respiratory,moderate,10,True,True,tourism_linked,2021-09-09
GHE-15151,G-0079,2021-09-12,Hirwa,respiratory,moderate,7,True,False,tourism_linked,2021-09-02
GHE-15150,G-0079,2021-07-06,Hirwa,respiratory,moderate,10,True,True,tourism_linked,2021-06-28
GHE-15149,G-0079,2021-07-01,Hirwa,respiratory,moderate,12,True,True,tourism_linked,2021-06-24
GHE-15148,G-0079,2021-06-03,Hirwa,respiratory,moderate,13,True,True,background_seasonal,
GHE-15147,G-0079,2021-05-31,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-15146,G-0079,2021-05-20,Hirwa,respiratory,moderate,10,True,True,background_seasonal,
GHE-15145,G-0079,2021-05-12,Hirwa,gastrointestinal,moderate,7,True,True,background_seasonal,
GHE-15176,G-0079,2022-07-08,Hirwa,gastrointestinal,moderate,13,True,True,background_seasonal,
GHE-15175,G-0079,2022-07-11,Hirwa,respiratory,moderate,10,True,True,tourism_linked,2022-06-29
GHE-15172,G-0079,2022-05-29,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15171,G-0079,2022-04-21,Hirwa,respiratory,moderate,13,True,True,background_seasonal,
GHE-15170,G-0079,2022-04-19,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15165,G-0079,2022-01-22,Hirwa,injury,moderate,16,True,False,background_seasonal,
GHE-15162,G-0079,2021-12-21,Hirwa,respiratory,moderate,15,True,True,tourism_linked,2021-12-13
GHE-15160,G-0079,2021-12-11,Hirwa,injury,moderate,18,True,True,background_seasonal,
GHE-15195,G-0079,2023-07-09,Hirwa,respiratory,moderate,18,True,True,tourism_linked,2023-06-25
GHE-15190,G-0079,2023-05-09,Hirwa,respiratory,moderate,17,True,False,background_seasonal,
GHE-15188,G-0079,2023-04-14,Hirwa,dermatological,moderate,13,True,True,background_seasonal,
GHE-15185,G-0079,2023-02-26,Hirwa,respiratory,moderate,9,True,False,tourism_linked,2023-02-24
GHE-15183,G-0079,2023-02-13,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-15177,G-0079,2022-08-12,Hirwa,respiratory,moderate,11,True,False,tourism_linked,2022-08-10
GHE-15210,G-0080,2015-03-11,Hirwa,gastrointestinal,moderate,8,True,True,background_seasonal,
GHE-15209,G-0080,2015-02-09,Hirwa,respiratory,moderate,14,True,True,background_seasonal,
GHE-15207,G-0080,2015-01-30,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15200,G-0079,2023-10-07,Hirwa,dermatological,moderate,9,True,True,background_seasonal,
GHE-15196,G-0079,2023-08-09,Hirwa,respiratory,moderate,10,True,False,tourism_linked,2023-07-26
GHE-15228,G-0080,2016-01-29,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-15226,G-0080,2016-01-16,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-15224,G-0080,2015-11-21,Hirwa,respiratory,moderate,8,True,False,background_seasonal,
GHE-15218,G-0080,2015-09-01,Hirwa,respiratory,moderate,10,True,True,tourism_linked,2015-08-19
GHE-15245,G-0080,2016-11-19,Hirwa,respiratory,moderate,13,True,False,background_seasonal,
GHE-15240,G-0080,2016-07-15,Hirwa,respiratory,moderate,17,True,True,tourism_linked,2016-07-10
GHE-15234,G-0080,2016-04-28,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15233,G-0080,2016-04-24,Hirwa,respiratory,moderate,13,True,True,background_seasonal,
GHE-15232,G-0080,2016-04-18,Hirwa,dermatological,moderate,16,True,True,background_seasonal,
GHE-15260,G-0080,2017-08-25,Hirwa,respiratory,moderate,7,True,True,tourism_linked,2017-08-18
GHE-15259,G-0080,2017-07-05,Hirwa,respiratory,moderate,12,True,False,background_seasonal,
GHE-15258,G-0080,2017-06-27,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-15256,G-0080,2017-05-14,Hirwa,respiratory,moderate,11,True,False,background_seasonal,
GHE-15252,G-0080,2017-03-09,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-15251,G-0080,2017-02-27,Hirwa,respiratory,moderate,9,True,True,tourism_linked,2017-02-14
GHE-15248,G-0080,2017-01-09,Hirwa,respiratory,moderate,12,True,True,tourism_linked,2017-01-03
GHE-15247,G-0080,2016-12-03,Hirwa,respiratory,moderate,16,True,True,background_seasonal,
GHE-15280,G-0080,2018-08-23,Hirwa,respiratory,moderate,13,True,False,tourism_linked,2018-08-17
GHE-15279,G-0080,2018-07-30,Hirwa,dermatological,moderate,13,True,True,background_seasonal,
GHE-15271,G-0080,2018-04-13,Hirwa,respiratory,moderate,10,True,True,background_seasonal,
GHE-15268,G-0080,2018-02-08,Hirwa,respiratory,moderate,13,True,True,tourism_linked,2018-01-26
GHE-15267,G-0080,2018-01-28,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-15265,G-0080,2018-01-06,Hirwa,respiratory,moderate,13,True,True,background_seasonal,
GHE-15295,G-0080,2019-05-03,Hirwa,respiratory,moderate,10,True,False,tourism_linked,2019-04-26
GHE-15290,G-0080,2019-03-09,Hirwa,injury,moderate,10,True,False,background_seasonal,
GHE-15287,G-0080,2019-01-01,Hirwa,gastrointestinal,moderate,18,True,False,background_seasonal,
GHE-15284,G-0080,2018-10-15,Hirwa,respiratory,moderate,9,True,True,background_seasonal,
GHE-15283,G-0080,2018-10-03,Hirwa,respiratory,moderate,14,True,True,background_seasonal,
GHE-15282,G-0080,2018-09-15,Hirwa,respiratory,moderate,15,True,True,tourism_linked,2018-09-01
GHE-15297,G-0080,2019-05-06,Hirwa,respiratory,moderate,10,True,False,background_seasonal,
GHE-01376,G-0012,2021-01-07,Susa,respiratory,moderate,13,True,False,tourism_linked,2020-12-25
GHE-01374,G-0012,2020-10-28,Susa,respiratory,moderate,18,True,True,background_seasonal,
GHE-01367,G-0012,2020-07-27,Susa,respiratory,moderate,7,True,True,tourism_linked,2020-07-21
GHE-01362,G-0012,2020-03-10,Susa,gastrointestinal,moderate,12,True,False,background_seasonal,
GHE-15318,G-0080,2020-04-11,Hirwa,gastrointestinal,moderate,7,True,False,background_seasonal,
GHE-15315,G-0080,2020-03-04,Hirwa,respiratory,moderate,9,True,False,background_seasonal,
GHE-15314,G-0080,2020-03-01,Hirwa,gastrointestinal,moderate,14,True,True,background_seasonal,
GHE-15312,G-0080,2020-02-26,Hirwa,dermatological,moderate,8,True,False,background_seasonal,
GHE-15310,G-0080,2020-02-18,Hirwa,respiratory,moderate,10,True,False,background_seasonal,
GHE-15305,G-0080,2019-11-18,Hirwa,respiratory,moderate,16,True,True,tourism_linked,2019-11-10
GHE-15337,G-0080,2021-10-04,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-15329,G-0080,2021-02-25,Hirwa,gastrointestinal,moderate,11,True,True,background_seasonal,
GHE-15323,G-0080,2020-07-14,Hirwa,respiratory,moderate,8,True,True,background_seasonal,
GHE-15357,G-0080,2022-04-27,Hirwa,respiratory,moderate,15,True,True,tourism_linked,2022-04-20
GHE-15356,G-0080,2022-04-12,Hirwa,respiratory,moderate,13,True,True,background_seasonal,
GHE-15355,G-0080,2022-04-10,Hirwa,respiratory,moderate,9,True,True,tourism_linked,2022-04-07
GHE-15352,G-0080,2022-03-14,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-15346,G-0080,2022-01-24,Hirwa,respiratory,moderate,8,True,True,tourism_linked,2022-01-12
GHE-15344,G-0080,2021-12-13,Hirwa,respiratory,moderate,11,True,False,tourism_linked,2021-12-06
GHE-15375,G-0080,2023-01-07,Hirwa,respiratory,moderate,13,True,True,tourism_linked,2022-12-25
GHE-15372,G-0080,2022-12-12,Hirwa,dermatological,moderate,14,True,False,background_seasonal,
GHE-15371,G-0080,2022-12-08,Hirwa,respiratory,moderate,13,True,True,tourism_linked,2022-12-01
GHE-15370,G-0080,2022-10-30,Hirwa,respiratory,moderate,9,True,True,tourism_linked,2022-10-20
GHE-15360,G-0080,2022-05-24,Hirwa,respiratory,moderate,10,True,True,background_seasonal,
GHE-15358,G-0080,2022-04-25,Hirwa,respiratory,moderate,8,True,True,background_seasonal,
GHE-01354,G-0012,2019-04-23,Susa,other,moderate,7,True,False,background_seasonal,
GHE-15376,G-0080,2022-12-31,Hirwa,respiratory,moderate,7,True,True,background_seasonal,
GHE-15395,G-0080,2023-10-26,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-15390,G-0080,2023-08-17,Hirwa,respiratory,moderate,8,True,True,tourism_linked,2023-08-07
GHE-15386,G-0080,2023-05-30,Hirwa,respiratory,moderate,14,True,True,background_seasonal,
GHE-15384,G-0080,2023-03-25,Hirwa,respiratory,moderate,8,True,True,background_seasonal,
GHE-15383,G-0080,2023-03-19,Hirwa,respiratory,moderate,9,True,True,background_seasonal,
GHE-15421,G-0081,2015-04-30,Hirwa,respiratory,moderate,11,True,True,background_seasonal,
GHE-15413,G-0081,2015-04-09,Hirwa,respiratory,moderate,10,True,False,background_seasonal,
GHE-15408,G-0081,2015-03-13,Hirwa,other,moderate,15,True,False,background_seasonal,
GHE-15440,G-0081,2015-11-09,Hirwa,respiratory,moderate,9,True,False,maternal_intragroup,
GHE-15436,G-0081,2015-08-21,Hirwa,respiratory,moderate,12,True,True,tourism_linked,2015-08-12
GHE-15433,G-0081,2015-07-14,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-15428,G-0081,2015-06-17,Hirwa,respiratory,moderate,13,True,True,background_seasonal,
GHE-15425,G-0081,2015-05-30,Hirwa,respiratory,moderate,12,True,True,maternal_intragroup,
GHE-01344,G-0012,2018-04-21,Susa,respiratory,moderate,17,True,True,background_seasonal,
GHE-01343,G-0012,2018-03-28,Susa,respiratory,moderate,12,True,True,background_seasonal,
GHE-01342,G-0012,2018-03-13,Susa,gastrointestinal,moderate,7,True,True,background_seasonal,
GHE-01341,G-0012,2018-03-10,Susa,respiratory,moderate,14,True,True,tourism_linked,2018-02-27
GHE-01340,G-0012,2017-12-30,Susa,respiratory,moderate,15,True,True,background_seasonal,
GHE-01339,G-0012,2017-10-10,Susa,respiratory,moderate,8,True,True,background_seasonal,
GHE-01334,G-0012,2017-04-12,Susa,respiratory,moderate,8,True,True,background_seasonal,
GHE-15459,G-0081,2016-03-14,Hirwa,respiratory,moderate,13,True,True,background_seasonal,
GHE-15456,G-0081,2016-02-14,Hirwa,gastrointestinal,moderate,7,True,True,background_seasonal,
GHE-15450,G-0081,2015-12-15,Hirwa,respiratory,moderate,12,True,True,tourism_linked,2015-12-11
GHE-15480,G-0081,2016-08-19,Hirwa,respiratory,moderate,10,True,True,maternal_intragroup,
GHE-15479,G-0081,2016-08-15,Hirwa,respiratory,moderate,11,True,True,tourism_linked,2016-08-12
GHE-15478,G-0081,2016-07-28,Hirwa,respiratory,moderate,11,True,True,maternal_intragroup,
GHE-15472,G-0081,2016-06-20,Hirwa,respiratory,moderate,17,True,True,maternal_intragroup,
GHE-15469,G-0081,2016-04-24,Hirwa,respiratory,moderate,15,True,True,background_seasonal,
GHE-15468,G-0081,2016-04-08,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-15497,G-0081,2016-12-03,Hirwa,respiratory,moderate,17,True,True,maternal_intragroup,
GHE-15495,G-0081,2016-11-20,Hirwa,respiratory,moderate,12,True,True,background_seasonal,
GHE-15494,G-0081,2016-11-18,Hirwa,respiratory,moderate,17,True,True,background_seasonal,
GHE-15490,G-0081,2016-10-30,Hirwa,respiratory,moderate,18,True,True,background_seasonal,
